time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,-0.574415192671978,0.8755404493414881,19.638595400928935,6.108247205335193,0.058702982526869896,0.0,-0.6692954728995493,-0.23146981708549513,4.953927623837575,-0.24726486855889887,0.031920696540792964,0.0,426.1204344774599,424.08533927576855,425.89687176513945,424.3555127438485
3.3600000000000025,-0.6159021516429521,0.8576809122784286,19.940198049636084,6.092992706529259,0.06024831477439463,0.0,-0.7137615138653091,-0.3653411004475283,5.09849807016884,-0.27420320990548175,0.00907925150697766,0.0,477.4775918290499,475.73169445534324,478.28480172926606,476.1672502440256
3.4200000000000026,-0.6598680058409127,0.8321442614930246,20.2468544713058,6.07661896615496,0.06060199084989115,0.0,-0.7518040408153829,-0.48732843468147363,5.1229074509688415,-0.27040664397366226,-0.0013880400171370371,0.0,441.7810473659837,440.916911281521,441.8064677012976,442.0437136274652
3.4800000000000026,-0.7061835249315299,0.7987810154879048,20.555895990998803,6.060435312295189,0.06094401002248162,0.0,-0.7920473332797197,-0.6262430921713682,5.177806549428853,-0.2684058491191196,0.017045914886964296,0.0,451.4288068802072,452.91399499081825,452.7442824697616,452.83329065357356
3.5400000000000027,-0.7551400756172078,0.7559883467868587,20.871580047795927,6.0444482104338775,0.06216566587615713,0.0,-0.8399173327374517,-0.8017557610513725,5.343688069201159,-0.2628125955514828,0.026279920511481602,0.0,487.5134199308306,488.20292091040005,487.7907155152502,488.14360804186543
3.6000000000000028,-0.8067034573704217,0.7034434071217429,21.19251785952979,6.028714680747203,0.06355216212311365,0.0,-0.8789917164138208,-0.9510790080423133,5.353692522126309,-0.26107893610987415,0.01586114277880074,0.0,441.35311647453653,440.4922723109075,443.41999407984065,443.4930101247128
3.660000000000003,-0.860656199141027,0.6415796726587554,21.514287771172324,6.0133293296976404,0.06425346745471217,0.0,-0.9195015271903061,-1.1123591420587025,5.371342595199309,-0.2484560038546018,0.00166317423884056,0.0,446.6325139622322,445.47273384715857,445.3130314576179,446.27853818540353
3.720000000000003,-0.9172245054341227,0.5690415677653631,21.839628653901766,5.998968817051212,0.06456966115854268,0.0,-0.9660935517358866,-1.3068621275151235,5.472240855438409,-0.22552638244947132,0.011652192839212185,0.0,474.0225106260702,474.7895416368084,472.1295193427445,473.8415737296375
3.780000000000003,-0.9764606188368343,0.4851464395617138,22.168892518846842,5.98513927170486,0.06502649070399436,0.0,-1.00848247982071,-1.4907695381721457,5.502461549204888,-0.24292397624361345,-0.002021218946418356,0.0,453.452355758878,452.3523144681654,455.27404301892045,453.82761770576667
3.840000000000003,-1.0380930163450506,0.39066544285287114,22.49761166176672,5.97067577077372,0.06540747239416067,0.0,-1.0459526580721696,-1.6597463970809219,5.4544570487132615,-0.237573047724818,0.019302849846608964,0.0,428.7576300889755,430.5657983311649,428.95251751335303,429.3464291039275
3.900000000000003,-1.1024386817719054,0.28367550606384756,22.829935168958574,5.956484435119268,0.06633646214211364,0.0,-1.0989556367340878,-1.9077912307456528,5.621305300548579,-0.23450332520478914,0.006472175837572829,0.0,498.65503204017887,497.71660475566796,499.2516594807389,499.4265691465324
3.960000000000003,-1.1694845047429268,0.1639205003808677,23.16502827873278,5.942784494959525,0.0672919103971088,0.0,-1.1359754356412561,-2.0851145344796325,5.548135464174652,-0.2182208791167633,0.03015393370993897,0.0,424.1147143888235,426.14426092691895,424.5842175795211,425.92448353490613
4.020000000000002,-1.238895671460149,0.0327076471598959,23.497364956649974,5.930104331464024,0.06929983973232723,0.0,-1.1778892626544413,-2.2896334153742237,5.529066763904037,-0.20027249517569382,0.039378283527514914,0.0,444.00098549681434,444.7577210635137,444.0486464438509,445.47455394200585
4.080000000000001,-1.3108173533237495,-0.11077016223539529,23.827882696988965,5.918309779834633,0.07191066651690026,0.0,-1.2197084030329657,-2.4938577683458747,5.487609357537878,-0.19006259876669301,0.050712105312756085,0.0,438.0085312404919,438.9513612073561,438.185465199462,438.99516928071125
4.14,-1.3855571963826414,-0.26797679935323027,24.159169968446385,5.9068956668699695,0.07540106101989519,0.0,-1.27190464037473,-2.7471659526673116,5.554017153521541,-0.1905821465765332,0.06999246506473153,0.0,475.5746917714912,477.05149359986694,474.63270482253415,474.560121745287
4.199999999999998,-1.4636984795327976,-0.44153362294055726,24.496671731228165,5.895145531553473,0.07953752385393642,0.0,-1.3331870279423792,-3.038807539815666,5.694196637748156,-0.20921519219003548,0.06675180281463795,0.0,500.91374818468574,500.6809945664312,502.0826310606007,500.69561084406854
4.259999999999997,-1.5451666318992918,-0.6307302905171818,24.837307051625302,5.88258042832145,0.08441351338410996,0.0,-1.3827922712451557,-3.268645731162959,5.659459230631076,-0.20982717453966876,0.10068611458233846,0.0,447.5721288236621,450.33099919491764,449.1536794785126,449.06135456198876
4.319999999999996,-1.6297250282520617,-0.8340188015752642,25.175965496343274,5.869666134767975,0.09100333170176533,0.0,-1.4363507906974955,-3.508518960349987,5.628179668029896,-0.22914724630234512,0.12369397218491059,0.0,451.0923169096057,452.9570255159786,453.245101966852,451.6439160602095
4.379999999999995,-1.7176971448930713,-1.052256354958475,25.513388461148704,5.855906733859701,0.09822229915670722,0.0,-1.4966748923250324,-3.7669854768337117,5.617996209393728,-0.2296772043371732,0.11252884055993542,0.0,462.27657547795195,461.40812685955024,461.5935203049525,461.5015378071491
4.439999999999993,-1.8089055808311445,-1.2840814130663396,25.845351253317183,5.842101922432253,0.1052637712956992,0.0,-1.544108017163062,-3.9615308489221865,5.447210212302023,-0.230896963429781,0.12558671836670582,0.0,406.8809968971728,408.0622917674687,407.16934611310063,407.00219207532535
4.499999999999992,-1.9036969494701963,-1.5303159501933106,26.17234519566164,5.828338241654574,0.11316123393685995,0.0,-1.6162576850034933,-4.247136283097262,5.451046944842076,-0.22655300955298627,0.1415616443879662,0.0,469.8830382353598,471.13480527702956,469.8370790316346,470.12463675070825
4.559999999999991,-2.003008598405258,-1.79406047125009,26.499675160766117,5.815456269956872,0.1211671398911669,0.0,-1.6948323748242446,-4.545093492396447,5.458297546415622,-0.1978792519304536,0.10756424532044322,0.0,475.79182639390586,473.1956787523351,474.20308357416286,476.35799500229894
4.6199999999999894,-2.1066888380979085,-2.074080558301853,26.823678956623944,5.803259195374022,0.12818010300829297,0.0,-1.7616828614651263,-4.789713944525568,5.341055047651237,-0.21717600588874428,0.1309482848490567,0.0,434.19569569943025,436.1658594355264,436.0291958918174,434.3715881284757
4.679999999999988,-2.214295537251327,-2.368253895745093,27.13916465249284,5.790014749033869,0.13643991203190886,0.0,-1.825785331147672,-5.0169758764408074,5.174570541009123,-0.22902551991539752,0.1485104097971572,0.0,418.6528411679516,420.197130723515,418.74986283676446,417.66562263964676
4.739999999999987,-2.326430271437519,-2.67816680140233,27.44808673244011,5.77619610082678,0.14549675677836138,0.0,-1.9127318205592632,-5.3142054695540395,5.121274891192569,-0.23300835935981148,0.15541803653393443,0.0,461.4630620526765,462.02861483414944,462.2115179383455,461.8468590312599
4.799999999999986,-2.4438088447577044,-3.005688485702482,27.752819111138272,5.761826133030031,0.15480836344252946,0.0,-2.0005770142254384,-5.603959396607746,5.0350223716754945,-0.2574103658348439,0.15474102296001546,0.0,453.776222269683,453.7440836862746,455.17688934425814,453.1623817783145
4.859999999999984,-2.567249918825433,-3.352829271908334,28.055660851760678,5.746940401936467,0.16434348395811593,0.0,-2.114849223989373,-5.967997438571841,5.057190521649022,-0.23404749410839154,0.16617458199653148,0.0,494.9305429334095,495.79255224067924,494.09670536847955,495.7611136562415
4.919999999999983,-2.6962244957639534,-3.7174192784399938,28.351795343545408,5.732803944583885,0.17397469364241758,0.0,-2.1849419980098697,-6.185987081051047,4.813523048568486,-0.23891910397765245,0.14575472310831328,0.0,404.49050068510746,402.6737263261497,402.2301589381614,401.72673067139556
4.979999999999982,-2.8308097946138164,-4.099081742501333,28.639361733133377,5.718595563982671,0.18249169585017633,0.0,-2.30181669885578,-6.53662740857793,4.769824648417202,-0.23289167169601882,0.13299348685208148,0.0,480.5402201640361,479.5886593861725,480.1857774566358,480.59157072644064
5.0399999999999805,-2.9717853119955953,-4.499768741057373,28.920536692601583,5.704116018823495,0.1900015232831711,0.0,-2.3978643948668354,-6.82036715824826,4.601395668553588,-0.26902163099552284,0.10099106520374258,0.0,441.9417296784038,439.3089547236437,440.07343552343866,437.0103203924129
